time,event_id,source_event_id,element_name,element_type,event_type,item,reason
2025-07-01 00:00:00 UTC,SNK_000000,INIT_000000,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-01 00:00:00 UTC,P1_000000,INIT_000000,Process1,DiscreteProcess,ProcessNonStart,,Upstream is empty
2025-07-01 00:00:00 UTC,P2_000000,INIT_000000,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:00:00 UTC,SRC_000000,INIT_000000,Source,DiscreteSource,ProcessStart,"{""id"":0}",
2025-07-01 00:15:00 UTC,SRC_000001,SRC_000000,Source,DiscreteSource,ProcessFinish,"{""id"":0}",
2025-07-01 00:15:00 UTC,SRC_000002,SRC_000001,Source,DiscreteSource,ProcessStart,"{""id"":1}",
2025-07-01 00:15:00.000000001 UTC,P1_000001,Q1_000001,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 00:15:00.000000001 UTC,P1_000002,P1_000001,Process1,DiscreteProcess,ProcessStart,"{""id"":0}",
2025-07-01 00:30:00 UTC,SRC_000003,SRC_000002,Source,DiscreteSource,ProcessFinish,"{""id"":1}",
2025-07-01 00:30:00 UTC,SRC_000004,SRC_000003,Source,DiscreteSource,ProcessStart,"{""id"":2}",
2025-07-01 00:30:01.557542201 UTC,P1_000003,P1_000002,Process1,DiscreteProcess,ProcessFinish,"{""id"":0}",
2025-07-01 00:30:01.557542201 UTC,P1_000004,P1_000003,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 00:30:01.557542201 UTC,P1_000005,P1_000004,Process1,DiscreteProcess,ProcessStart,"{""id"":1}",
2025-07-01 00:30:01.557542202 UTC,P2_000001,Q2_000002,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:30:01.557542202 UTC,P2_000002,P2_000001,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":0}",
2025-07-01 00:30:01.557542202 UTC,P2_000003,P2_000002,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:30:01.557542203 UTC,P2_000004,Q2_000005,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:44:58.700092669 UTC,P1_000006,P1_000005,Process1,DiscreteProcess,ProcessFinish,"{""id"":1}",
2025-07-01 00:44:58.700092669 UTC,P1_000007,P1_000006,Process1,DiscreteProcess,ProcessNonStart,,Upstream is empty
2025-07-01 00:44:58.700092670 UTC,P2_000005,Q2_000008,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:44:58.700092670 UTC,P1_000008,Q2_000008,Process1,DiscreteProcess,ProcessNonStart,,Upstream is empty
2025-07-01 00:44:58.700092670 UTC,P2_000006,P2_000005,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":1}",
2025-07-01 00:44:58.700092670 UTC,P2_000007,P2_000006,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:44:58.700092671 UTC,P2_000008,Q2_000011,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:44:58.700092671 UTC,P1_000009,Q2_000011,Process1,DiscreteProcess,ProcessNonStart,,Upstream is empty
2025-07-01 00:45:00 UTC,SRC_000005,SRC_000004,Source,DiscreteSource,ProcessFinish,"{""id"":2}",
2025-07-01 00:45:00 UTC,SRC_000006,SRC_000005,Source,DiscreteSource,ProcessStart,"{""id"":3}",
2025-07-01 00:45:00.000000001 UTC,P1_000010,Q1_000009,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 00:45:00.000000001 UTC,P1_000011,P1_000010,Process1,DiscreteProcess,ProcessStart,"{""id"":2}",
2025-07-01 00:47:50.585806176 UTC,P2_000009,P2_000003,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":0}",
2025-07-01 00:47:50.585806176 UTC,P2_000010,P2_000009,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:47:50.585806177 UTC,P2_000011,Q3_000001,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:47:50.585806177 UTC,SNK_000001,Q3_000001,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 00:47:50.585806177 UTC,SNK_000002,SNK_000001,Sink,DiscreteSink,ProcessStart,"{""id"":0}",
2025-07-01 00:47:50.585806178 UTC,P2_000012,Q3_000003,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:56:17.770987796 UTC,P2_000013,P2_000010,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":1}",
2025-07-01 00:56:17.770987796 UTC,P2_000014,P2_000013,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 00:56:17.770987797 UTC,P2_000015,Q3_000005,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 01:00:00 UTC,SNK_000003,ENV_000001,Sink,DiscreteSink,ProcessStopped,,Stopped by environment
2025-07-01 01:00:00 UTC,SRC_000007,ENV_000001,Source,DiscreteSource,ProcessFinish,"{""id"":3}",
2025-07-01 01:00:00 UTC,P1_000012,ENV_000001,Process1,DiscreteProcess,ProcessStopped,,Stopped by environment
2025-07-01 01:00:00 UTC,P2_000016,ENV_000001,Process2,DiscreteParallelProcess,ProcessStopped,,Stopped by environment
2025-07-01 01:00:00 UTC,SRC_000008,SRC_000007,Source,DiscreteSource,ProcessStopped,,Stopped by environment
2025-07-01 02:00:00 UTC,SNK_000004,ENV_000002,Sink,DiscreteSink,ProcessContinue,,Resumed by environment
2025-07-01 02:00:00 UTC,P1_000013,ENV_000002,Process1,DiscreteProcess,ProcessContinue,,Resumed by environment
2025-07-01 02:00:00 UTC,P2_000017,ENV_000002,Process2,DiscreteParallelProcess,ProcessContinue,,Resumed by environment
2025-07-01 02:00:00 UTC,SRC_000009,ENV_000002,Source,DiscreteSource,ProcessContinue,,Resumed by environment
2025-07-01 02:00:00 UTC,P2_000018,P2_000017,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:00:00 UTC,SRC_000010,SRC_000009,Source,DiscreteSource,ProcessStart,"{""id"":4}",
2025-07-01 02:02:50.585806177 UTC,SNK_000005,SNK_000002,Sink,DiscreteSink,ProcessFinish,"{""id"":0}",
2025-07-01 02:02:50.585806177 UTC,SNK_000006,SNK_000005,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 02:02:50.585806177 UTC,SNK_000007,SNK_000006,Sink,DiscreteSink,ProcessStart,"{""id"":1}",
2025-07-01 02:02:50.585806178 UTC,P2_000019,Q3_000007,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:08:05.817701928 UTC,P1_000014,P1_000013,Process1,DiscreteProcess,ProcessFinish,"{""id"":2}",
2025-07-01 02:08:05.817701928 UTC,P1_000015,P1_000014,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 02:08:05.817701928 UTC,P1_000016,P1_000015,Process1,DiscreteProcess,ProcessStart,"{""id"":3}",
2025-07-01 02:08:05.817701929 UTC,P2_000020,Q2_000021,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:08:05.817701929 UTC,P2_000021,P2_000020,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":2}",
2025-07-01 02:08:05.817701929 UTC,P2_000022,P2_000021,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:08:05.817701930 UTC,P2_000023,Q2_000024,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:15:00 UTC,SRC_000011,SRC_000010,Source,DiscreteSource,ProcessFinish,"{""id"":4}",
2025-07-01 02:15:00 UTC,SRC_000012,SRC_000011,Source,DiscreteSource,ProcessStart,"{""id"":5}",
2025-07-01 02:17:50.585806177 UTC,SNK_000008,SNK_000007,Sink,DiscreteSink,ProcessFinish,"{""id"":1}",
2025-07-01 02:17:50.585806177 UTC,SNK_000009,SNK_000008,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-01 02:20:57.456771881 UTC,P2_000024,P2_000022,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":2}",
2025-07-01 02:20:57.456771881 UTC,P2_000025,P2_000024,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:20:57.456771882 UTC,SNK_000010,Q3_000009,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 02:20:57.456771882 UTC,P2_000026,Q3_000009,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:20:57.456771882 UTC,SNK_000011,SNK_000010,Sink,DiscreteSink,ProcessStart,"{""id"":2}",
2025-07-01 02:20:57.456771883 UTC,P2_000027,Q3_000011,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:23:15.465572504 UTC,P1_000017,P1_000016,Process1,DiscreteProcess,ProcessFinish,"{""id"":3}",
2025-07-01 02:23:15.465572504 UTC,P1_000018,P1_000017,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 02:23:15.465572504 UTC,P1_000019,P1_000018,Process1,DiscreteProcess,ProcessStart,"{""id"":4}",
2025-07-01 02:23:15.465572505 UTC,P2_000028,Q2_000030,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:23:15.465572505 UTC,P2_000029,P2_000028,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":3}",
2025-07-01 02:23:15.465572505 UTC,P2_000030,P2_000029,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:23:15.465572506 UTC,P2_000031,Q2_000033,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:30:00 UTC,SRC_000013,SRC_000012,Source,DiscreteSource,ProcessFinish,"{""id"":5}",
2025-07-01 02:30:00 UTC,SRC_000014,SRC_000013,Source,DiscreteSource,ProcessStart,"{""id"":6}",
2025-07-01 02:35:57.456771882 UTC,SNK_000012,SNK_000011,Sink,DiscreteSink,ProcessFinish,"{""id"":2}",
2025-07-01 02:35:57.456771882 UTC,SNK_000013,SNK_000012,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-01 02:37:23.151885110 UTC,P2_000032,P2_000030,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":3}",
2025-07-01 02:37:23.151885110 UTC,P2_000033,P2_000032,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:37:23.151885111 UTC,SNK_000014,Q3_000013,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 02:37:23.151885111 UTC,P2_000034,Q3_000013,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:37:23.151885111 UTC,SNK_000015,SNK_000014,Sink,DiscreteSink,ProcessStart,"{""id"":3}",
2025-07-01 02:37:23.151885112 UTC,P2_000035,Q3_000015,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:43:57.216093196 UTC,P1_000020,P1_000019,Process1,DiscreteProcess,ProcessFinish,"{""id"":4}",
2025-07-01 02:43:57.216093196 UTC,P1_000021,P1_000020,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 02:43:57.216093196 UTC,P1_000022,P1_000021,Process1,DiscreteProcess,ProcessStart,"{""id"":5}",
2025-07-01 02:43:57.216093197 UTC,P2_000036,Q2_000039,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:43:57.216093197 UTC,P2_000037,P2_000036,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":4}",
2025-07-01 02:43:57.216093197 UTC,P2_000038,P2_000037,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:43:57.216093198 UTC,P2_000039,Q2_000042,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:45:00 UTC,SRC_000015,SRC_000014,Source,DiscreteSource,ProcessFinish,"{""id"":6}",
2025-07-01 02:45:00 UTC,SRC_000016,SRC_000015,Source,DiscreteSource,ProcessStart,"{""id"":7}",
2025-07-01 02:52:23.151885111 UTC,SNK_000016,SNK_000015,Sink,DiscreteSink,ProcessFinish,"{""id"":3}",
2025-07-01 02:52:23.151885111 UTC,SNK_000017,SNK_000016,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-01 02:59:14.463814672 UTC,P2_000040,P2_000038,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":4}",
2025-07-01 02:59:14.463814672 UTC,P2_000041,P2_000040,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:59:14.463814673 UTC,SNK_000018,Q3_000017,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 02:59:14.463814673 UTC,P2_000042,Q3_000017,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 02:59:14.463814673 UTC,SNK_000019,SNK_000018,Sink,DiscreteSink,ProcessStart,"{""id"":4}",
2025-07-01 02:59:14.463814674 UTC,P2_000043,Q3_000019,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:00:00 UTC,SRC_000017,SRC_000016,Source,DiscreteSource,ProcessFinish,"{""id"":7}",
2025-07-01 03:00:00 UTC,SRC_000018,SRC_000017,Source,DiscreteSource,ProcessStart,"{""id"":8}",
2025-07-01 03:05:44.944126170 UTC,P1_000023,P1_000022,Process1,DiscreteProcess,ProcessFinish,"{""id"":5}",
2025-07-01 03:05:44.944126170 UTC,P1_000024,P1_000023,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 03:05:44.944126170 UTC,P1_000025,P1_000024,Process1,DiscreteProcess,ProcessStart,"{""id"":6}",
2025-07-01 03:05:44.944126171 UTC,P2_000044,Q2_000048,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:05:44.944126171 UTC,P2_000045,P2_000044,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":5}",
2025-07-01 03:05:44.944126171 UTC,P2_000046,P2_000045,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:05:44.944126172 UTC,P2_000047,Q2_000051,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:14:14.463814673 UTC,SNK_000020,SNK_000019,Sink,DiscreteSink,ProcessFinish,"{""id"":4}",
2025-07-01 03:14:14.463814673 UTC,SNK_000021,SNK_000020,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-01 03:15:00 UTC,SRC_000019,SRC_000018,Source,DiscreteSource,ProcessFinish,"{""id"":8}",
2025-07-01 03:15:00 UTC,SRC_000020,SRC_000019,Source,DiscreteSource,ProcessStart,"{""id"":9}",
2025-07-01 03:22:08.339426629 UTC,P1_000026,P1_000025,Process1,DiscreteProcess,ProcessFinish,"{""id"":6}",
2025-07-01 03:22:08.339426629 UTC,P1_000027,P1_000026,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 03:22:08.339426629 UTC,P1_000028,P1_000027,Process1,DiscreteProcess,ProcessStart,"{""id"":7}",
2025-07-01 03:22:08.339426630 UTC,P2_000048,Q2_000054,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:22:08.339426630 UTC,P2_000049,P2_000048,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":6}",
2025-07-01 03:22:08.339426630 UTC,P2_000050,P2_000049,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:22:08.339426631 UTC,P2_000051,Q2_000057,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:28:00.732764300 UTC,P2_000052,P2_000046,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":5}",
2025-07-01 03:28:00.732764300 UTC,P2_000053,P2_000052,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:28:00.732764301 UTC,SNK_000022,Q3_000021,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 03:28:00.732764301 UTC,SNK_000023,SNK_000022,Sink,DiscreteSink,ProcessStart,"{""id"":5}",
2025-07-01 03:28:00.732764301 UTC,P2_000054,Q3_000021,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:28:00.732764302 UTC,P2_000055,Q3_000023,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:30:00 UTC,SRC_000021,SRC_000020,Source,DiscreteSource,ProcessFinish,"{""id"":9}",
2025-07-01 03:30:00 UTC,SRC_000022,SRC_000021,Source,DiscreteSource,ProcessStart,"{""id"":10}",
2025-07-01 03:34:22.503336286 UTC,P2_000056,P2_000053,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":6}",
2025-07-01 03:34:22.503336286 UTC,P2_000057,P2_000056,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:34:22.503336287 UTC,P2_000058,Q3_000025,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:37:14.815235622 UTC,P1_000029,P1_000028,Process1,DiscreteProcess,ProcessFinish,"{""id"":7}",
2025-07-01 03:37:14.815235622 UTC,P1_000030,P1_000029,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 03:37:14.815235622 UTC,P1_000031,P1_000030,Process1,DiscreteProcess,ProcessStart,"{""id"":8}",
2025-07-01 03:37:14.815235623 UTC,P2_000059,Q2_000065,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:37:14.815235623 UTC,P2_000060,P2_000059,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":7}",
2025-07-01 03:37:14.815235623 UTC,P2_000061,P2_000060,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:37:14.815235624 UTC,P2_000062,Q2_000068,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:43:00.732764301 UTC,SNK_000024,SNK_000023,Sink,DiscreteSink,ProcessFinish,"{""id"":5}",
2025-07-01 03:43:00.732764301 UTC,SNK_000025,SNK_000024,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 03:43:00.732764301 UTC,SNK_000026,SNK_000025,Sink,DiscreteSink,ProcessStart,"{""id"":6}",
2025-07-01 03:43:00.732764302 UTC,P2_000063,Q3_000027,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:45:00 UTC,SRC_000023,SRC_000022,Source,DiscreteSource,ProcessFinish,"{""id"":10}",
2025-07-01 03:45:00 UTC,SRC_000024,SRC_000023,Source,DiscreteSource,ProcessStart,"{""id"":11}",
2025-07-01 03:51:48.758864478 UTC,P1_000032,P1_000031,Process1,DiscreteProcess,ProcessFinish,"{""id"":8}",
2025-07-01 03:51:48.758864478 UTC,P1_000033,P1_000032,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 03:51:48.758864478 UTC,P1_000034,P1_000033,Process1,DiscreteProcess,ProcessStart,"{""id"":9}",
2025-07-01 03:51:48.758864479 UTC,P2_000064,Q2_000072,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:51:48.758864479 UTC,P2_000065,P2_000064,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":8}",
2025-07-01 03:51:48.758864479 UTC,P2_000066,P2_000065,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:51:48.758864480 UTC,P2_000067,Q2_000075,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:51:57.096971525 UTC,P2_000068,P2_000061,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":7}",
2025-07-01 03:51:57.096971525 UTC,P2_000069,P2_000068,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:51:57.096971526 UTC,P2_000070,Q3_000029,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 03:58:00.732764301 UTC,SNK_000027,SNK_000026,Sink,DiscreteSink,ProcessFinish,"{""id"":6}",
2025-07-01 03:58:00.732764301 UTC,SNK_000028,SNK_000027,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 03:58:00.732764301 UTC,SNK_000029,SNK_000028,Sink,DiscreteSink,ProcessStart,"{""id"":7}",
2025-07-01 03:58:00.732764302 UTC,P2_000071,Q3_000031,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:00:00 UTC,SRC_000025,SRC_000024,Source,DiscreteSource,ProcessFinish,"{""id"":11}",
2025-07-01 04:00:00 UTC,SRC_000026,SRC_000025,Source,DiscreteSource,ProcessStart,"{""id"":12}",
2025-07-01 04:05:31.771464763 UTC,P2_000072,P2_000069,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":8}",
2025-07-01 04:05:31.771464763 UTC,P2_000073,P2_000072,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:05:31.771464764 UTC,P2_000074,Q3_000033,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:11:06.144521913 UTC,P1_000035,P1_000034,Process1,DiscreteProcess,ProcessFinish,"{""id"":9}",
2025-07-01 04:11:06.144521913 UTC,P1_000036,P1_000035,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 04:11:06.144521913 UTC,P1_000037,P1_000036,Process1,DiscreteProcess,ProcessStart,"{""id"":10}",
2025-07-01 04:11:06.144521914 UTC,P2_000075,Q2_000083,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:11:06.144521914 UTC,P2_000076,P2_000075,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":9}",
2025-07-01 04:11:06.144521914 UTC,P2_000077,P2_000076,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:11:06.144521915 UTC,P2_000078,Q2_000086,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:13:00.732764301 UTC,SNK_000030,SNK_000029,Sink,DiscreteSink,ProcessFinish,"{""id"":7}",
2025-07-01 04:13:00.732764301 UTC,SNK_000031,SNK_000030,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 04:13:00.732764301 UTC,SNK_000032,SNK_000031,Sink,DiscreteSink,ProcessStart,"{""id"":8}",
2025-07-01 04:13:00.732764302 UTC,P2_000079,Q3_000035,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:15:00 UTC,SRC_000027,SRC_000026,Source,DiscreteSource,ProcessFinish,"{""id"":12}",
2025-07-01 04:15:00 UTC,SRC_000028,SRC_000027,Source,DiscreteSource,ProcessStart,"{""id"":13}",
2025-07-01 04:24:24.794381717 UTC,P1_000038,P1_000037,Process1,DiscreteProcess,ProcessFinish,"{""id"":10}",
2025-07-01 04:24:24.794381717 UTC,P1_000039,P1_000038,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 04:24:24.794381717 UTC,P1_000040,P1_000039,Process1,DiscreteProcess,ProcessStart,"{""id"":11}",
2025-07-01 04:24:24.794381718 UTC,P2_000080,Q2_000090,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:24:24.794381718 UTC,P2_000081,P2_000080,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":10}",
2025-07-01 04:24:24.794381718 UTC,P2_000082,P2_000081,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:24:24.794381719 UTC,P2_000083,Q2_000093,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:28:00.732764301 UTC,SNK_000033,SNK_000032,Sink,DiscreteSink,ProcessFinish,"{""id"":8}",
2025-07-01 04:28:00.732764301 UTC,SNK_000034,SNK_000033,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-01 04:28:55.985928429 UTC,P2_000084,P2_000077,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":9}",
2025-07-01 04:28:55.985928429 UTC,P2_000085,P2_000084,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:28:55.985928430 UTC,SNK_000035,Q3_000037,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 04:28:55.985928430 UTC,SNK_000036,SNK_000035,Sink,DiscreteSink,ProcessStart,"{""id"":9}",
2025-07-01 04:28:55.985928430 UTC,P2_000086,Q3_000037,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:28:55.985928431 UTC,P2_000087,Q3_000039,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:30:00 UTC,SRC_000029,SRC_000028,Source,DiscreteSource,ProcessFinish,"{""id"":13}",
2025-07-01 04:30:00 UTC,SRC_000030,SRC_000029,Source,DiscreteSource,ProcessStart,"{""id"":14}",
2025-07-01 04:40:43.373316456 UTC,P2_000088,P2_000085,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":10}",
2025-07-01 04:40:43.373316456 UTC,P2_000089,P2_000088,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:40:43.373316457 UTC,P2_000090,Q3_000041,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:43:55.985928430 UTC,SNK_000037,SNK_000036,Sink,DiscreteSink,ProcessFinish,"{""id"":9}",
2025-07-01 04:43:55.985928430 UTC,SNK_000038,SNK_000037,Sink,DiscreteSink,WithdrawRequest,,
2025-07-01 04:43:55.985928430 UTC,SNK_000039,SNK_000038,Sink,DiscreteSink,ProcessStart,"{""id"":10}",
2025-07-01 04:43:55.985928431 UTC,P2_000091,Q3_000043,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:45:00 UTC,SRC_000031,SRC_000030,Source,DiscreteSource,ProcessFinish,"{""id"":14}",
2025-07-01 04:45:00 UTC,SRC_000032,SRC_000031,Source,DiscreteSource,ProcessStart,"{""id"":15}",
2025-07-01 04:47:21.082937139 UTC,P1_000041,P1_000040,Process1,DiscreteProcess,ProcessFinish,"{""id"":11}",
2025-07-01 04:47:21.082937139 UTC,P1_000042,P1_000041,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 04:47:21.082937139 UTC,P1_000043,P1_000042,Process1,DiscreteProcess,ProcessStart,"{""id"":12}",
2025-07-01 04:47:21.082937140 UTC,P2_000092,Q2_000102,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:47:21.082937140 UTC,P2_000093,P2_000092,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":11}",
2025-07-01 04:47:21.082937140 UTC,P2_000094,P2_000093,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:47:21.082937141 UTC,P2_000095,Q2_000105,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 04:58:55.985928430 UTC,SNK_000040,SNK_000039,Sink,DiscreteSink,ProcessFinish,"{""id"":10}",
2025-07-01 04:58:55.985928430 UTC,SNK_000041,SNK_000040,Sink,DiscreteSink,ProcessNonStart,,Upstream is empty
2025-07-01 05:00:00 UTC,SRC_000033,SRC_000032,Source,DiscreteSource,ProcessFinish,"{""id"":15}",
2025-07-01 05:00:00 UTC,SRC_000034,SRC_000033,Source,DiscreteSource,ProcessStart,"{""id"":16}",
2025-07-01 05:04:21.131770271 UTC,P1_000044,P1_000043,Process1,DiscreteProcess,ProcessFinish,"{""id"":12}",
2025-07-01 05:04:21.131770271 UTC,P1_000045,P1_000044,Process1,DiscreteProcess,WithdrawRequest,,
2025-07-01 05:04:21.131770271 UTC,P1_000046,P1_000045,Process1,DiscreteProcess,ProcessStart,"{""id"":13}",
2025-07-01 05:04:21.131770272 UTC,P2_000096,Q2_000108,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 05:04:21.131770272 UTC,P2_000097,P2_000096,Process2,DiscreteParallelProcess,ProcessStart,"{""id"":12}",
2025-07-01 05:04:21.131770272 UTC,P2_000098,P2_000097,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 05:04:21.131770273 UTC,P2_000099,Q2_000111,Process2,DiscreteParallelProcess,WithdrawRequest,,
2025-07-01 05:07:49.606816212 UTC,P2_000100,P2_000094,Process2,DiscreteParallelProcess,ProcessFinish,"{""id"":11}",
2025-07-01 05:07:49.606816212 UTC,P2_000101,P2_000100,Process2,DiscreteParallelProcess,WithdrawRequest,,
