2025-01-01 00:01:40,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [120.68288401437702, 143.31092476707272, 18.85670062724641, 18.85670062724641, 0.0] }. Resources: ArrayResource { vec: [649.0657025950346, 620.7655218316037, 76.41651603047417, 76.41651603047417, 0.0] }"
2025-01-01 00:01:45,Stockpile 2,ArrayStock,Add,"Added 79.38536098752492. Resources: ArrayResource { vec: [0.0, 5293.941088413927, 882.3235147356547, 882.3235147356547, 0.0] }"
2025-01-01 00:01:45,Stockpile 3,ArrayStock,Add,"Added 79.38536098752492. Resources: ArrayResource { vec: [4917.480061532257, 4917.480061532257, 4917.480061532257, 4917.480061532257, 0.0] }"
2025-01-01 00:01:45,Reclaimer 2,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [19.84634024688123, 79.3853609875249, 29.769510370321846, 29.769510370321846, 0.0] }}"
2025-01-01 00:01:45,Output Stockpile 2,ArrayStock,Add,"Added ArrayResource { vec: [19.84634024688123, 79.3853609875249, 29.769510370321846, 29.769510370321846, 0.0] }. Resources: ArrayResource { vec: [82.51993846774259, 330.0797538709703, 123.7799077016139, 123.7799077016139, 0.0] }"
2025-01-01 00:02:00,Stockpile 1,ArrayStock,Add,"Added 100.0. Resources: ArrayResource { vec: [7270.934297404965, 1817.7335743512413, 0.0, 0.0, 0.0] }"
2025-01-01 00:02:00,Reclaimer 3,Process,info,"Processed quantity 100.0 (ArrayResource { vec: [80.0, 20.0, 0.0, 0.0, 0.0] })"
2025-01-01 00:02:00,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [80.0, 20.0, 0.0, 0.0, 0.0] }. Resources: ArrayResource { vec: [729.0657025950346, 640.7655218316037, 76.41651603047417, 76.41651603047417, 0.0] }"
2025-01-01 00:02:05,Stockpile 1,ArrayStock,Add,"Added 142.8078664860471. Resources: ArrayResource { vec: [7156.688004216127, 1789.1720010540319, 0.0, 0.0, 0.0] }"
2025-01-01 00:02:05,Stockpile 2,ArrayStock,Add,"Added 142.8078664860471. Resources: ArrayResource { vec: [0.0, 5186.835188549392, 864.4725314248989, 864.4725314248989, 0.0] }"
2025-01-01 00:02:05,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [114.24629318883768, 135.66747316174474, 17.850983310755893, 17.850983310755893, 0.0] }}"
2025-01-01 00:02:05,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [114.24629318883768, 135.66747316174474, 17.850983310755893, 17.850983310755893, 0.0] }. Resources: ArrayResource { vec: [843.3119957838724, 776.4329949933484, 94.26749934123006, 94.26749934123006, 0.0] }"
2025-01-01 00:02:20,Stockpile 2,ArrayStock,Add,"Added 88.47560083632854. Resources: ArrayResource { vec: [0.0, 5120.478487922146, 853.4130813203578, 853.4130813203578, 0.0] }"
2025-01-01 00:02:20,Stockpile 3,ArrayStock,Add,"Added 88.47560083632854. Resources: ArrayResource { vec: [4895.361161323175, 4895.361161323175, 4895.361161323175, 4895.361161323175, 0.0] }"
2025-01-01 00:02:20,Reclaimer 2,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [22.118900209082135, 88.47560083632854, 33.178350313623206, 33.178350313623206, 0.0] }}"
2025-01-01 00:02:20,Output Stockpile 2,ArrayStock,Add,"Added ArrayResource { vec: [22.118900209082135, 88.47560083632854, 33.178350313623206, 33.178350313623206, 0.0] }. Resources: ArrayResource { vec: [104.63883867682472, 418.5553547072989, 156.9582580152371, 156.9582580152371, 0.0] }"
2025-01-01 00:02:30,Stockpile 1,ArrayStock,Add,"Added 104.36072173205426. Resources: ArrayResource { vec: [7073.199426830484, 1768.299856707621, 0.0, 0.0, 0.0] }"
2025-01-01 00:02:30,Stockpile 2,ArrayStock,Add,"Added 104.36072173205426. Resources: ArrayResource { vec: [0.0, 5042.207946623105, 840.3679911038511, 840.3679911038511, 0.0] }"
2025-01-01 00:02:30,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [83.48857738564341, 99.14268564545155, 13.045090216506786, 13.045090216506786, 0.0] }}"
2025-01-01 00:02:30,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [83.48857738564341, 99.14268564545155, 13.045090216506786, 13.045090216506786, 0.0] }. Resources: ArrayResource { vec: [926.8005731695158, 875.5756806388, 107.31258955773686, 107.31258955773686, 0.0] }"
2025-01-01 00:02:55,Stockpile 1,ArrayStock,Add,"Added 96.63157033277294. Resources: ArrayResource { vec: [6995.894170564266, 1748.9735426410664, 0.0, 0.0, 0.0] }"
2025-01-01 00:02:55,Stockpile 2,ArrayStock,Add,"Added 96.63157033277294. Resources: ArrayResource { vec: [0.0, 4969.734268873525, 828.2890448122545, 828.2890448122545, 0.0] }"
2025-01-01 00:02:55,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [77.30525626621835, 91.7999918161343, 12.07894629159662, 12.07894629159662, 0.0] }}"
2025-01-01 00:02:55,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [77.30525626621835, 91.7999918161343, 12.07894629159662, 12.07894629159662, 0.0] }. Resources: ArrayResource { vec: [1004.1058294357342, 967.3756724549343, 119.39153584933348, 119.39153584933348, 0.0] }"
2025-01-01 00:02:55,Stockpile 2,ArrayStock,Add,"Added 87.13464441434118. Resources: ArrayResource { vec: [0.0, 4904.38328556277, 817.3972142604619, 817.3972142604619, 0.0] }"
2025-01-01 00:02:55,Stockpile 3,ArrayStock,Add,"Added 87.13464441434118. Resources: ArrayResource { vec: [4873.57750021959, 4873.57750021959, 4873.57750021959, 4873.57750021959, 0.0] }"
2025-01-01 00:02:55,Reclaimer 2,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [21.783661103585295, 87.13464441434118, 32.67549165537795, 32.67549165537795, 0.0] }}"
2025-01-01 00:02:55,Output Stockpile 2,ArrayStock,Add,"Added ArrayResource { vec: [21.783661103585295, 87.13464441434118, 32.67549165537795, 32.67549165537795, 0.0] }. Resources: ArrayResource { vec: [126.42249978041002, 505.6899991216401, 189.63374967061506, 189.63374967061506, 0.0] }"
2025-01-01 00:03:00,Stockpile 1,ArrayStock,Add,"Added 100.0. Resources: ArrayResource { vec: [6915.894170564266, 1728.9735426410664, 0.0, 0.0, 0.0] }"
2025-01-01 00:03:00,Reclaimer 3,Process,info,"Processed quantity 100.0 (ArrayResource { vec: [80.0, 20.0, 0.0, 0.0, 0.0] })"
2025-01-01 00:03:00,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [80.0, 20.0, 0.0, 0.0, 0.0] }. Resources: ArrayResource { vec: [1084.1058294357342, 987.3756724549343, 119.39153584933348, 119.39153584933348, 0.0] }"
2025-01-01 00:03:20,Stockpile 1,ArrayStock,Add,"Added 95.67301147729202. Resources: ArrayResource { vec: [6839.355761382432, 1709.838940345608, 0.0, 0.0, 0.0] }"
2025-01-01 00:03:20,Stockpile 2,ArrayStock,Add,"Added 95.67301147729202. Resources: ArrayResource { vec: [0.0, 4832.628526954801, 805.4380878258004, 805.4380878258004, 0.0] }"
2025-01-01 00:03:20,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [76.5384091818336, 90.88936090342742, 11.959126434661506, 11.959126434661506, 0.0] }}"
2025-01-01 00:03:20,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [76.5384091818336, 90.88936090342742, 11.959126434661506, 11.959126434661506, 0.0] }. Resources: ArrayResource { vec: [1160.644238617568, 1078.2650333583617, 131.35066228399498, 131.35066228399498, 0.0] }"
2025-01-01 00:03:30,Stockpile 2,ArrayStock,Add,"Added 80.72678695534238. Resources: ArrayResource { vec: [0.0, 4772.083436738294, 795.3472394563826, 795.3472394563826, 0.0] }"
2025-01-01 00:03:30,Stockpile 3,ArrayStock,Add,"Added 80.72678695534238. Resources: ArrayResource { vec: [4853.395803480754, 4853.395803480754, 4853.395803480754, 4853.395803480754, 0.0] }"
2025-01-01 00:03:30,Reclaimer 2,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [20.18169673883559, 80.72678695534236, 30.27254510825339, 30.27254510825339, 0.0] }}"
2025-01-01 00:03:30,Output Stockpile 2,ArrayStock,Add,"Added ArrayResource { vec: [20.18169673883559, 80.72678695534236, 30.27254510825339, 30.27254510825339, 0.0] }. Resources: ArrayResource { vec: [146.60419651924562, 586.4167860769825, 219.90629477886844, 219.90629477886844, 0.0] }"
2025-01-01 00:03:45,Stockpile 1,ArrayStock,Add,"Added 119.03840497694397. Resources: ArrayResource { vec: [6744.125037400877, 1686.0312593502192, 0.0, 0.0, 0.0] }"
2025-01-01 00:03:45,Stockpile 2,ArrayStock,Add,"Added 119.03840497694397. Resources: ArrayResource { vec: [0.0, 4682.804633005586, 780.4674388342646, 780.4674388342646, 0.0] }"
2025-01-01 00:03:45,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [95.23072398155519, 113.08648472809676, 14.879800622118001, 14.879800622118001, 0.0] }}"
2025-01-01 00:03:45,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [95.23072398155519, 113.08648472809676, 14.879800622118001, 14.879800622118001, 0.0] }. Resources: ArrayResource { vec: [1255.8749625991231, 1191.3515180864586, 146.230462906113, 146.230462906113, 0.0] }"
2025-01-01 00:04:00,Stockpile 1,ArrayStock,Add,"Added 100.0. Resources: ArrayResource { vec: [6664.125037400877, 1666.0312593502192, 0.0, 0.0, 0.0] }"
2025-01-01 00:04:00,Reclaimer 3,Process,info,"Processed quantity 100.0 (ArrayResource { vec: [80.0, 20.0, 0.0, 0.0, 0.0] })"
2025-01-01 00:04:00,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [80.0, 20.0, 0.0, 0.0, 0.0] }. Resources: ArrayResource { vec: [1335.8749625991231, 1211.3515180864586, 146.230462906113, 146.230462906113, 0.0] }"
2025-01-01 00:04:05,Stockpile 2,ArrayStock,Add,"Added 79.43859505546216. Resources: ArrayResource { vec: [0.0, 4623.2256867139895, 770.5376144523318, 770.5376144523318, 0.0] }"
2025-01-01 00:04:05,Stockpile 3,ArrayStock,Add,"Added 79.43859505546216. Resources: ArrayResource { vec: [4833.536154716889, 4833.536154716889, 4833.536154716889, 4833.536154716889, 0.0] }"
2025-01-01 00:04:05,Reclaimer 2,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [19.85964876386554, 79.43859505546216, 29.78947314579831, 29.78947314579831, 0.0] }}"
2025-01-01 00:04:05,Output Stockpile 2,ArrayStock,Add,"Added ArrayResource { vec: [19.85964876386554, 79.43859505546216, 29.78947314579831, 29.78947314579831, 0.0] }. Resources: ArrayResource { vec: [166.46384528311117, 665.8553811324447, 249.69576792466677, 249.69576792466677, 0.0] }"
2025-01-01 00:04:10,Stockpile 1,ArrayStock,Add,"Added 76.86649295613087. Resources: ArrayResource { vec: [6602.631843035972, 1650.657960758993, 0.0, 0.0, 0.0] }"
2025-01-01 00:04:10,Stockpile 2,ArrayStock,Add,"Added 76.86649295613087. Resources: ArrayResource { vec: [0.0, 4565.575816996891, 760.9293028328154, 760.9293028328154, 0.0] }"
2025-01-01 00:04:10,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [61.49319436490469, 73.02316830832432, 9.60831161951636, 9.60831161951636, 0.0] }}"
2025-01-01 00:04:10,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [61.49319436490469, 73.02316830832432, 9.60831161951636, 9.60831161951636, 0.0] }. Resources: ArrayResource { vec: [1397.3681569640278, 1284.3746863947829, 155.83877452562936, 155.83877452562936, 0.0] }"
2025-01-01 00:04:35,Stockpile 1,ArrayStock,Add,"Added 140.81149152492065. Resources: ArrayResource { vec: [6489.9826498160355, 1622.4956624540089, 0.0, 0.0, 0.0] }"
2025-01-01 00:04:35,Stockpile 2,ArrayStock,Add,"Added 140.81149152492065. Resources: ArrayResource { vec: [0.0, 4459.967198353201, 743.3278663922003, 743.3278663922003, 0.0] }"
2025-01-01 00:04:35,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [112.64919321993654, 133.7709169486746, 17.601436440615085, 17.601436440615085, 0.0] }}"
2025-01-01 00:04:35,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [112.64919321993654, 133.7709169486746, 17.601436440615085, 17.601436440615085, 0.0] }. Resources: ArrayResource { vec: [1510.0173501839643, 1418.1456033434574, 173.44021096624445, 173.44021096624445, 0.0] }"
2025-01-01 00:04:40,Stockpile 2,ArrayStock,Add,"Added 79.27883524621534. Resources: ArrayResource { vec: [0.0, 4400.508071918539, 733.4180119864234, 733.4180119864234, 0.0] }"
2025-01-01 00:04:40,Stockpile 3,ArrayStock,Add,"Added 79.27883524621534. Resources: ArrayResource { vec: [4813.716445905335, 4813.716445905335, 4813.716445905335, 4813.716445905335, 0.0] }"
2025-01-01 00:04:40,Reclaimer 2,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [19.819708811553834, 79.27883524621534, 29.729563217330757, 29.729563217330757, 0.0] }}"
2025-01-01 00:04:40,Output Stockpile 2,ArrayStock,Add,"Added ArrayResource { vec: [19.819708811553834, 79.27883524621534, 29.729563217330757, 29.729563217330757, 0.0] }. Resources: ArrayResource { vec: [186.283554094665, 745.13421637866, 279.4253311419975, 279.4253311419975, 0.0] }"
2025-01-01 00:05:00,Stockpile 1,ArrayStock,Add,"Added 117.32582098324653. Resources: ArrayResource { vec: [6396.121993029438, 1599.0304982573596, 0.0, 0.0, 0.0] }"
2025-01-01 00:05:00,Stockpile 2,ArrayStock,Add,"Added 117.32582098324653. Resources: ArrayResource { vec: [0.0, 4312.513706181104, 718.7522843635176, 718.7522843635176, 0.0] }"
2025-01-01 00:05:00,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [93.86065678659722, 111.4595299340842, 14.665727622905822, 14.665727622905822, 0.0] }}"
2025-01-01 00:05:00,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [93.86065678659722, 111.4595299340842, 14.665727622905822, 14.665727622905822, 0.0] }. Resources: ArrayResource { vec: [1603.8780069705615, 1529.6051332775417, 188.10593858915027, 188.10593858915027, 0.0] }"
2025-01-01 00:05:00,Stockpile 1,ArrayStock,Add,"Added 100.0. Resources: ArrayResource { vec: [6316.121993029438, 1579.0304982573596, 0.0, 0.0, 0.0] }"
2025-01-01 00:05:00,Reclaimer 3,Process,info,"Processed quantity 100.0 (ArrayResource { vec: [80.0, 20.0, 0.0, 0.0, 0.0] })"
2025-01-01 00:05:00,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [80.0, 20.0, 0.0, 0.0, 0.0] }. Resources: ArrayResource { vec: [1683.8780069705615, 1549.6051332775417, 188.10593858915027, 188.10593858915027, 0.0] }"
2025-01-01 00:05:15,Stockpile 2,ArrayStock,Add,"Added 83.17306749615733. Resources: ArrayResource { vec: [0.0, 4250.133905558986, 708.3556509264979, 708.3556509264979, 0.0] }"
2025-01-01 00:05:15,Stockpile 3,ArrayStock,Add,"Added 83.17306749615733. Resources: ArrayResource { vec: [4792.923179031295, 4792.923179031295, 4792.923179031295, 4792.923179031295, 0.0] }"
2025-01-01 00:05:15,Reclaimer 2,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [20.793266874039332, 83.17306749615732, 31.189900311059, 31.189900311059, 0.0] }}"
2025-01-01 00:05:15,Output Stockpile 2,ArrayStock,Add,"Added ArrayResource { vec: [20.793266874039332, 83.17306749615732, 31.189900311059, 31.189900311059, 0.0] }. Resources: ArrayResource { vec: [207.07682096870434, 828.3072838748172, 310.6152314530565, 310.6152314530565, 0.0] }"
2025-01-01 00:05:25,Stockpile 1,ArrayStock,Add,"Added 64.70818069603877. Resources: ArrayResource { vec: [6264.355448472607, 1566.0888621181518, 0.0, 0.0, 0.0] }"
2025-01-01 00:05:25,Stockpile 2,ArrayStock,Add,"Added 64.70818069603877. Resources: ArrayResource { vec: [0.0, 4201.602770036957, 700.2671283394931, 700.2671283394931, 0.0] }"
2025-01-01 00:05:25,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [51.766544556831015, 61.47277166123682, 8.088522587004848, 8.088522587004848, 0.0] }}"
2025-01-01 00:05:25,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [51.766544556831015, 61.47277166123682, 8.088522587004848, 8.088522587004848, 0.0] }. Resources: ArrayResource { vec: [1735.6445515273924, 1611.0779049387784, 196.19446117615513, 196.19446117615513, 0.0] }"
2025-01-01 00:05:50,Stockpile 1,ArrayStock,Add,"Added 143.8045286001917. Resources: ArrayResource { vec: [6149.311825592454, 1537.3279563981134, 0.0, 0.0, 0.0] }"
2025-01-01 00:05:50,Stockpile 2,ArrayStock,Add,"Added 143.8045286001917. Resources: ArrayResource { vec: [0.0, 4093.749373586813, 682.2915622644691, 682.2915622644691, 0.0] }"
2025-01-01 00:05:50,Reclaimer 1,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [115.04362288015335, 136.6143021701821, 17.975566075023966, 17.975566075023966, 0.0] }}"
2025-01-01 00:05:50,Output Stockpile 1,ArrayStock,Add,"Added ArrayResource { vec: [115.04362288015335, 136.6143021701821, 17.975566075023966, 17.975566075023966, 0.0] }. Resources: ArrayResource { vec: [1850.6881744075458, 1747.6922071089605, 214.1700272511791, 214.1700272511791, 0.0] }"
2025-01-01 00:05:50,Stockpile 2,ArrayStock,Add,"Added 76.14441549268848. Resources: ArrayResource { vec: [0.0, 4036.6410619672965, 672.7735103278831, 672.7735103278831, 0.0] }"
2025-01-01 00:05:50,Stockpile 3,ArrayStock,Add,"Added 76.14441549268848. Resources: ArrayResource { vec: [4773.8870751581235, 4773.8870751581235, 4773.8870751581235, 4773.8870751581235, 0.0] }"
2025-01-01 00:05:50,Reclaimer 2,MyQueueCombinerProcess,info,"{""message"": ""Processed quantity"", ""quantity"": ArrayResource { vec: [19.03610387317212, 76.14441549268848, 28.554155809758186, 28.554155809758186, 0.0] }}"
2025-01-01 00:05:50,Output Stockpile 2,ArrayStock,Add,"Added ArrayResource { vec: [19.03610387317212, 76.14441549268848, 28.554155809758186, 28.554155809758186, 0.0] }. Resources: ArrayResource { vec: [226.11292484187646, 904.4516993675057, 339.16938726281467, 339.16938726281467, 0.0] }"
2025-01-01 00:06:00,Stockpile 1,ArrayStock,Add,"Added 100.0. Resources: ArrayResource { vec: [6069.311825592454, 1517.3279563981134, 0.0, 0.0, 0.0] }"
