time,event_id,source_event_id,element_name,element_type,event_type,total,inflows,outflows,reason
2025-01-01 00:00:22 UTC,_000044,_000043,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:23 UTC,_000045,_000044,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:23 UTC,_000046,_000045,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:24 UTC,_000047,_000046,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:24 UTC,_000048,_000047,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:25 UTC,_000049,_000048,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:25 UTC,_000050,_000049,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:26 UTC,_000051,_000050,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:26 UTC,_000052,_000051,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:27 UTC,_000053,_000052,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:27 UTC,_000054,_000053,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:28 UTC,_000055,_000054,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:28 UTC,_000056,_000055,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:29 UTC,_000057,_000056,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:29 UTC,_000058,_000057,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:30 UTC,_000059,_000058,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:30 UTC,_000060,_000059,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:31 UTC,_000061,_000060,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:31 UTC,_000062,_000061,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:32 UTC,_000063,_000062,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:32 UTC,_000064,_000063,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:33 UTC,_000065,_000064,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:33 UTC,_000066,_000065,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:34 UTC,_000067,_000066,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:34 UTC,_000068,_000067,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:35 UTC,_000069,_000068,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:35 UTC,_000070,_000069,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:36 UTC,_000071,_000070,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:36 UTC,_000072,_000071,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:37 UTC,_000073,_000072,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:37 UTC,_000074,_000073,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:38 UTC,_000075,_000074,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:38 UTC,_000076,_000075,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:39 UTC,_000077,_000076,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:39 UTC,_000078,_000077,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:40 UTC,_000079,_000078,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:40 UTC,_000080,_000079,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:41 UTC,_000081,_000080,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:41 UTC,_000082,_000081,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:42 UTC,_000083,_000082,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:42 UTC,_000084,_000083,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:43 UTC,_000085,_000084,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:43 UTC,_000086,_000085,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:44 UTC,_000087,_000086,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:44 UTC,_000088,_000087,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:45 UTC,_000089,_000088,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:45 UTC,_000090,_000089,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:46 UTC,_000091,_000090,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:46 UTC,_000092,_000091,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:47 UTC,_000093,_000092,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:47 UTC,_000094,_000093,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:48 UTC,_000095,_000094,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:48 UTC,_000096,_000095,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:49 UTC,_000097,_000096,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:49 UTC,_000098,_000097,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:50 UTC,_000099,_000098,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:50 UTC,_000100,_000099,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:51 UTC,_000101,_000100,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:51 UTC,_000102,_000101,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:51.000000001 UTC,_000001,_000051,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:00:51.000000001 UTC,_000002,_000001,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999999,""y"":0.39999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:00:52 UTC,_000103,_000102,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:52 UTC,_000104,_000103,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:52.000000001 UTC,_000003,_000055,Process,VectorProcess,ProcessSuccess,1.0000000000000002,,"[{""x"":0.09999999999999999,""y"":0.39999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:00:52.000000001 UTC,_000004,_000003,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:00:52.000000001 UTC,_000005,_000004,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999998,""y"":0.3999999999999999,""z"":0.5000000000000002}]",,
2025-01-01 00:00:53 UTC,_000105,_000104,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:53 UTC,_000106,_000105,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:53.000000001 UTC,_000006,_000059,Process,VectorProcess,ProcessSuccess,1.0,,"[{""x"":0.09999999999999998,""y"":0.3999999999999999,""z"":0.5000000000000002}]",
2025-01-01 00:00:53.000000001 UTC,_000007,_000006,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:00:53.000000001 UTC,_000008,_000007,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999996,""y"":0.39999999999999986,""z"":0.5000000000000002}]",,
2025-01-01 00:00:54 UTC,_000107,_000106,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:54 UTC,_000108,_000107,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:54.000000001 UTC,_000009,_000063,Process,VectorProcess,ProcessSuccess,1.0,,"[{""x"":0.09999999999999996,""y"":0.39999999999999986,""z"":0.5000000000000002}]",
2025-01-01 00:00:54.000000001 UTC,_000010,_000009,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:00:54.000000001 UTC,_000011,_000010,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999996,""y"":0.39999999999999986,""z"":0.5000000000000002}]",,
2025-01-01 00:00:55 UTC,_000109,_000108,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:55 UTC,_000110,_000109,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:55.000000001 UTC,_000012,_000067,Process,VectorProcess,ProcessSuccess,1.0,,"[{""x"":0.09999999999999996,""y"":0.39999999999999986,""z"":0.5000000000000002}]",
2025-01-01 00:00:55.000000001 UTC,_000013,_000012,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:00:55.000000001 UTC,_000014,_000013,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999994,""y"":0.39999999999999974,""z"":0.5000000000000002}]",,
2025-01-01 00:00:56 UTC,_000111,_000110,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:56 UTC,_000112,_000111,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:56.000000001 UTC,_000015,_000071,Process,VectorProcess,ProcessSuccess,0.9999999999999999,,"[{""x"":0.09999999999999994,""y"":0.39999999999999974,""z"":0.5000000000000002}]",
2025-01-01 00:00:56.000000001 UTC,_000016,_000015,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:00:56.000000001 UTC,_000017,_000016,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:00:57 UTC,_000113,_000112,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:57 UTC,_000114,_000113,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:57.000000001 UTC,_000018,_000075,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:00:57.000000001 UTC,_000019,_000018,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:00:57.000000001 UTC,_000020,_000019,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:00:58 UTC,_000115,_000114,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:58 UTC,_000116,_000115,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:58.000000001 UTC,_000021,_000079,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:00:58.000000001 UTC,_000022,_000021,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:00:58.000000001 UTC,_000023,_000022,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:00:59 UTC,_000117,_000116,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:00:59 UTC,_000118,_000117,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:00:59.000000001 UTC,_000024,_000083,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:00:59.000000001 UTC,_000025,_000024,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:00:59.000000001 UTC,_000026,_000025,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:00 UTC,_000119,_000118,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:00 UTC,_000120,_000119,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:00.000000001 UTC,_000027,_000087,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:00.000000001 UTC,_000028,_000027,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:00.000000001 UTC,_000029,_000028,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:01 UTC,_000121,_000120,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:01 UTC,_000122,_000121,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:01.000000001 UTC,_000030,_000091,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:01.000000001 UTC,_000031,_000030,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:01.000000001 UTC,_000032,_000031,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:02 UTC,_000123,_000122,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:02 UTC,_000124,_000123,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:02.000000001 UTC,_000033,_000095,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:02.000000001 UTC,_000034,_000033,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:02.000000001 UTC,_000035,_000034,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:03 UTC,_000125,_000124,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:03 UTC,_000126,_000125,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:03.000000001 UTC,_000036,_000099,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:03.000000001 UTC,_000037,_000036,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:03.000000001 UTC,_000038,_000037,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
2025-01-01 00:01:04 UTC,_000127,_000126,Source,VectorSource,ProcessSuccess,1.0,,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",
2025-01-01 00:01:04 UTC,_000128,_000127,Source,VectorSource,ProcessStart,1.0,"[{""x"":0.1,""y"":0.4,""z"":0.5}]",,
2025-01-01 00:01:04.000000001 UTC,_000039,_000103,Process,VectorProcess,ProcessSuccess,0.9999999999999998,,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",
2025-01-01 00:01:04.000000001 UTC,_000040,_000039,Process,VectorProcess,WithdrawRequest,,,,
2025-01-01 00:01:04.000000001 UTC,_000041,_000040,Process,VectorProcess,ProcessStart,1.0,"[{""x"":0.09999999999999992,""y"":0.3999999999999997,""z"":0.5000000000000002}]",,
